count,city,installation_date
744,SAN FRANCISCO,2017
164,PLUMAS LAKE,2016
8,Hawthorne,2012
1,AGOURA HILLS,2009
13,GEYSERVILLE,2015
53,LAKEWOOD,2014
1,Acampo,2002
1,McKinleyville,2014
1,Hillcrest,2004
4,Newhall,2007
136,LA HABRA,2019
1,San Gabriel,2001
1,Laytonville,2005
71,INGLEWOOD,2017
17,Cupertino,2006
2,El Dorado Hills,2002
1,MADERA,2005
1,Sutter,2003
13,Perris,2019
3,ENCINITAS,2009
16,VIEW PARK,2018
17,COBB,2019
1,Cutler,2017
1,FONTANA,2007
1,LAGUNA HILLS,2006
1,Ross,2014
1,Garden Valley,2000
154,SELMA,2018
126,TRACY,2013
26,RIVERDALE,2017
222,Rocklin,2011
581,RIVERSIDE,2019
4,Dulzura,2007
69,LODI,2019
24,ESPARTO,2014
1,Elkins,2010
203,PETALUMA,2014
16,ROLLING HILLS,2014
14,Calabasas,2017
1,Kirkland,2007
2,Yountville,2013
4,Corcoran,2016
3,Trinidad,2006
741,FONTANA,2016
4,DEL REY,2019
33,SAINT HELENA,2019
741,ROCKLIN,2017
163,SANTEE,2013
1,Belmont,2001
3,POLLOCK PINES,2013
4,Grover Beach,2006
12,MOKELUMNE HILL,2019
1,Chino hills,2017
6,NICASIO,2017
2,Montrose,2008
1,Discovery Bay,2005
49,Madera,2009
1,OAK GLEN,2017
100,YUBA CITY,2013
217,BEAUMONT,2016
4,Newhall,2004
81,Dublin,2013
1,Big Sur,2006
106,Chico,2010
4,Walnut Grove,2010
229,Beaumont,2016
1,Midway City,2011
1,SAUGUS,2003
2,Agua Dulce,2008
1,HAT CREEK,2015
129,LOS OSOS,2015
1,SHINGLETOWN,2005
12,Rowland Heights,2010
3,FULLERTON,2010
5,SUNOL,2017
50,SEASIDE,2018
10,Atwater,2017
1,Lompoc,2004
4,Lake Isabella,2011
1,Volcano,2008
17,Rosemead,2017
372,TEMECULA,2014
40,SOUTH PASADENA,2016
2,ROSS,2013
167,TUSTIN,2015
5,Santa Ana,2019
1,Millville,2005
1,El Monte,2005
7,Menlo Park,2003
1,Rescue,2014
233,WINCHESTER,2017
53,Fontana,2010
10,Redlands,2006
1,Suisun City,2003
37,Gardena,2016
2,Grand Terrace,2008
28,La Verne,2010
1,VILLA PARK,2013
10,Nuevo,2016
39,HELENDALE,2014
62,Oxnard,2014
3,Valley Springs,2004
1,Point Richmond,2010
427,SAN RAMON,2015
1,Edmund,2011
11,Roseville,2012
2,Corona,2001
31,JULIAN,2018
8,MISSION VIEJO,2011
2,LAKE FOREST,2007
15,Campbell,2014
1,Palos Verdes Estates,2004
1,Oakhurst,2005
1,Wittmann,2006
2,ALTA,2019
1,Carmel Valley,1999
1,Loma linda,2016
5,Pixley,2013
24,Westlake Village,2011
18,Piedmont,2007
2,Boonville,2008
1,Cardiff By the Sea,2012
101,Lincoln,2008
22,El Sobrante,2012
163,Watsonville,2004
63,Fairfield,2018
92,FOSTER CITY,2016
19,Westlake Village,2009
7,Lompoc,2011
4,North Little Rock,2011
120,LA VERNE,2016
7,Goshen,2018
2,Ripon,2004
7,Clayton,2006
14,San Rafael,2001
3,Dewey,2008
13,BELLA VISTA,2019
139,Thousand Oaks,2012
2,Columbia,2013
43,Buena Park,2012
1,Dunlap,2007
10,GLENN,2017
27,Ladera Ranch,2012
65,Mountain View,2008
1,Santa Ynez,2002
104,MOORPARK,2019
2,San Fernando,2007
8,APPLEGATE,2015
18,QUARTZ HILL,2014
8,Farmersville,2013
3,Clearlake Oaks,2008
24,LUCERNE VALLEY,2014
1,Mammoth Lakes,2002
3,BELVEDERE,2019
36,KENSINGTON,2017
1,OAKVILLE,2003
3,THREE RIVERS,2010
1,Sutter,2009
169,Ontario,2017
87,Clovis,2006
13,IRVINE,2012
4,FIREBAUGH,2013
257,SANTA CLARITA,2016
47,IMPERIAL BEACH,2015
1,Glenn,2007
14,LODI,2013
10,Saint Helena,2014
9,Homeland,2011
1,Mendota,2002
70,Mountain View,2014
48,EL SOBRANTE,2016
13,Kingsburg,2008
6,VOLCANO,2015
2,Emeryville,2014
8,Temple City,2011
35,FRIANT,2015
334,FULLERTON,2019
1,Fiddletown,2012
263,El Dorado Hills,2012
148,Shafter,2016
38,Grass Valley,2006
2,EL NIDO,2016
23,Tulare,2015
17,SAINT HELENA,2013
1,Pescadero,2007
17,Rancho Santa Margarita,2016
11,WEST POINT,2017
3,Pismo Beach,2004
2,SALYER,2018
3,CALIMESA,2012
1,Wofford Heights,2006
8,Joshua Tree,2011
8,KNIGHTS LANDING,2019
1,Rialto,2019
5,Bayside,2009
3,Redwood Valley,2005
2,Hercules,2004
1,Willows,2006
3,EXETER,2010
374,PLEASANTON,2015
7,ROUGH AND READY,2017
48,King City,2014
4,HURON,2014
1,Capitola,2001
1009,LANCASTER,2019
1,Canoga Park,2013
741,LA MESA,2015
8,SAN CLEMENTE,2011
2,Templeton,2001
49,Palm Desert,2008
1,Point Richmond,2005
7,Creston,2012
1,WEST COVINA,2009
3,COMPTON,2012
5,Del Mar,2015
1,Aguanga,2006
5,MOKELUMNE HILL,2014
15,FORESTVILLE,2018
1,Burney,2010
95,KING CITY,2016
4,Inverness,2007
1,MAYWOOD,2013
2,San Leandro,2019
7,Templeton,2005
2,Moorpark,2006
325,Fresno,2008
26,Petaluma,2005
4,Mariposa,2007
192,CAMPBELL,2016
1,PARKFIELD,2014
7,La Verne,2019
13,CATHEYS VALLEY,2019
9,Point Reyes Station,2010
1,Littlerock,2010
10,Ojai,2002
1,San Ysidro,2006
1,Tierrasanta,2011
46,COOL,2017
1,Orleans,2013
6,Corona Del Mar,2017
9,CHATSWORTH,2019
1,NAPA,2011
5,Paradise,2006
29,SOMERSET,2019
1,ARCATA,2006
86,Paso Robles,2012
1,RICHVALE,2004
7,LAGUNA WOODS,2019
13,San Carlos,2014
66,MORAGA,2018
3,Nice,2018
3,Colton,2010
137,CANYON LAKE,2019
1,Aliso Viejo,2004
1,antioch,2014
2,Winton,2005
1,Pleasanton,2018
1,MARSHALL,2018
6,GREENBRAE,2018
1,BAKER,2014
3,Brea,2018
23,Yucaipa,2009
8,Fairfax,2004
51,Westlake Village,2012
1,Paradise,2001
1,GLENNVILLE,2006
26,AROMAS,2016
7,Walnut Creek,2002
6,WELDON,2017
5,Cool,2013
39,COTO DE CAZA,2013
1,NEWBURY PARK,2001
2,AHWAHNEE,2013
21,FORESTVILLE,2016
307,MORGAN HILL,2017
8,UKIAH,2013
37,SAN LORENZO,2014
19,LA HABRA HEIGHTS,2014
1,Lake San Marcos,2013
2,CULVER CITY,2003
1,VictorVille,2016
2,Cazadero,2004
1,Sylmar,2017
85,Barstow,2014
5,Salinas,2005
2,OCEANSIDE,2002
14,AHWAHNEE,2015
1,INGLEWOOD,2011
1,Farmersville,2001
189,LEMON GROVE,2018
227,Oakland,2013
1,Capay,2011
15,BELL,2015
4,FULTON,2015
1,Sn Bernrdno,2014
1,Applegate,2006
1,PASADENA,2013
1,Colma,2013
1,UPPER LAKE,2013
11,La Mesa,2004
3,YORKVILLE,2016
4,IRVINE,2010
6,HIDDEN HILLS,2014
10,MAGALIA,2017
7,Boulder Creek,2007
8,WALNUT GROVE,2016
1,Groveland,2003
3,Greenville,2011
18,Shafter,2012
4,Chowchilla,2009
83,RANCHO SANTA MARGARITA,2019
4,CALIENTE,2017
1,Smartsville,2005
2,CROWS LANDING,2017
1,Lindsay,2006
1,Sunset Beach,2016
1,SYLMAR,2009
1,Waterford,2016
14,Penryn,2012
2,LONG BEACH,2008
1,Manhattan Bch,2012
1,CROWLEY LAKE,2018
3,Covelo,2012
2,THOUSAND OAKS,2004
6,Creston,2009
5,Three Rivers,2012
95,LOMPOC,2015
3,Tonopah,2008
65,MONTEREY PARK,2015
16,Oakley,2009
7,San Pablo,2012
5,Marina,2015
1,Escalon,2002
1,UPLAND,2011
4,MOUNT AUKUM,2016
42,Woodland,2007
10,NORTH FORK,2014
6,Beaumont,2008
2,ACTON,2008
11,IVANHOE,2016
8,Albany,2005
187,YUCAIPA,2018
1,San Joaquin,2012
2,Cazadero,2006
3,CARLOTTA,2018
3,El Cajon,2000
122,SONOMA,2014
1,Yorkville,2007
8,PENNGROVE,2018
6,TWAIN HARTE,2017
1,Browns Valley,2003
2,Bell Gardens,2011
10,Concord,2003
2,DIAMOND BAR,2013
2,Cave Creek,2005
1,pasadena,2017
54,Sonoma,2012
11,Cathedral City,2008
2,Sierra Madre,2004
1,Lompoc,2007
2,NORCO,2011
8,Rolling Hills,2011
8,Colfax,2011
11,Altadena,2004
8,Apple Valley,2006
2,San Joaquin,2011
1,Wallace,2005
1,FELTON,2002
21,PLYMOUTH,2015
1,WARNER SPRINGS,2013
20,Placerville,2005
17,Aptos,2008
4,Crockett,2011
1,Hoopa,2011
1,Buttonwillow,2018
36,LAKE ISABELLA,2015
15,GARDEN VALLEY,2018
3,McKinleyville,2010
3,MONTROSE,2017
28,GRASS VALLEY,2013
2,North Fork,2005
10,Lomita,2013
1,Corcoran,2008
1,FAIRFAX,2002
6,Emeryville,2011
2,EASTVALE,2012
1,Stanton,2010
44,GLENN,2016
1,Burney,2016
2,Lockwood,2005
5,Kingsburg,2006
342,SUN CITY,2019
1,West Point,2007
1,Greenwood,2009
1,PINOLE,2010
1,Hornitos,2012
31,IDYLLWILD,2018
1,Mountain View,1999
13,GARDEN GROVE,2013
1,Exeter,2001
2,WOFFORD HEIGHTS,2019
59,Sunnyvale,2009
1420,EL CAJON,2019
2,Rancho La Costa,2015
9,Menifee,2009
21,FAIRFAX,2018
14,Farmersville,2018
6,Buena Park,2015
355,CASTRO VALLEY,2016
2,Tuolumne,2004
15,SANTA MARGARITA,2016
1,Lathrop,2016
11,Bolinas,2009
15,Bakersfield,2003
12,Anderson,2014
2,Emerald Hills,2011
60,BLOOMINGTON,2019
2,Emeryville,2010
1,Penryn,2006
5,Newark,2006
1,Strathmore,2003
1,CROWLEY LAKE,2006
1,Durham,2001
50,Arroyo Grande,2010
1,Monte Nido,2010
1,Orinda,1998
2,Guerneville,2007
1,MOORPARK,2006
2,Placentia,2005
1,Lost Hills,2015
6,Acampo,2006
3,Browns Valley,2014
805,PALMDALE,2015
830,Fresno,2012
1,Calabasas,2004
10,CLEMENTS,2015
1,Tonopah,2005
1,Firebaugh,2009
1,Shaver Lake,2007
2,Diablo,2008
2,Arbuckle,2016
44,BAY POINT,2016
36,San Clemente,2013
1,Crockett,2014
2,Lockeford,2007
21,RODEO,2014
3,BEAUMONT,2010
109,Pittsburg,2013
8,Yucca Valley,2009
40,San Clemente,2010
4,Santa Fe Springs,2017
127,Chico,2011
5,Middletown,2008
3,Los Angeles,2006
1,Scotts Valley,2000
16,PALOS VERDES ESTATES,2018
1,Lucerne Valley,2004
2,Pinole,2005
178,NEWARK,2016
1,Los Olivos,2008
1,AGUANGA,2013
8,Sebastopol,2015
4,Pauma Valley,2015
15,Sanger,2009
1,CASSEL,2015
78,Cypress,2013
1,W SACRAMENTO,2017
1,LAKEVIEW,2016
3,Adelanto,2019
100,Los Altos,2011
196,San Ramon,2009
8,Scotts Valley,2005
10,BAYSIDE,2016
65,Chino,2011
15,Oakley,2016
1,Imperial Beach,2004
11,RICHGROVE,2015
17,RODEO,2013
15,Santa Monica,2006
14,DIAMOND SPRINGS,2015
1,Midpines,2002
213,OCEANSIDE,2013
96,Pleasanton,2009
1160,CHICO,2015
83,Hayward,2013
25,LAKE ISABELLA,2017
63,NEWCASTLE,2018
406,HAYWARD,2015
1,SAN GABRIEL,2013
10,AHWAHNEE,2014
2,CATHEDRAL CITY,2012
2,DESERT HOT SPRINGS,2010
3,Cutler,2018
83,LAKEPORT,2019
12,COMPTON,2011
31,Jamul,2014
246,Brentwood,2014
8,KETTLEMAN CITY,2016
1,San Juan Bautista,2001
1,ZAMORA,2013
5,FIVE POINTS,2016
2,NICOLAUS,2017
31,SOUTH GATE,2019
1,FONTANA,2008
198,UNION CITY,2016
4,Rowland Heights,2018
83,Glendora,2017
1,Mentone,2009
9,ONTARIO,2011
25,La Canada,2013
2,Tehachapi,2008
9,MALIBU,2013
9,Oak Hills,2011
47,Arcata,2007
6,Pescadero,2010
19,Canyon Lake,2010
9,Moreno Valley,2006
39,Redwood City,2010
446,TULARE,2019
1,WHITTIER,2005
2,Kneeland,2011
1,HUNTINGTON PARK,2013
6,MEADOW VISTA,2013
115,San Marcos,2014
1,Cupertino,2000
14,Harbor City,2013
7,Fort Bragg,2004
1,Oak View,2004
21,San Anselmo,2008
27,FARMERSVILLE,2017
44,Loomis,2009
4,BANGOR,2016
5,Woodbridge,2011
76,BLOOMINGTON,2018
1,ORLEANS,2016
1,Angelus Oaks,2014
1,Pauma Valley,2007
6,Atascadero,2003
3,Manhattan Beach,2005
2,Snowflake,2007
1,Midpines,2004
1,SACRAMENTO,2019
1,RIALTO,2009
1,WHITTIER,2001
8,Dixon,2008
23,GROVER BEACH,2014
58,ARVIN,2018
2,GLENNVILLE,2003
322,CATHEDRAL CITY,2018
1,MOSS LANDING,2016
3,Torrance,2002
12,GOSHEN,2017
6,Colfax,2006
17,Hercules,2015
3,Oak Hills,2008
1,san diego,2016
1,Homeland,2009
4,San Juan Capistrano,2007
1,Pacific Grove,2010
14,TOLLHOUSE,2017
92,Victorville,2012
17,El Cajon,2002
2,North Fork,2014
18,Kentfield,2012
4,SYLMAR,2018
5,Lake Isabella,2012
6,LAKE HUGHES,2016
2,Caliente,2012
292,San Diego,2016
21,SANTA PAULA,2017
1,Foothill Ranch,2008
2,Stevenson Ranch,2005
43,HUNTINGTON PARK,2016
4,OJAI,2012
1,McKinleyville,2002
59,CORCORAN,2016
163,Clovis,2009
10,HOMELAND,2019
12,Firebaugh,2012
1,BUTTE VALLEY,2015
1,Yountville,2004
1,Nevada City,2000
2,Hornitos,2013
6,Cathedral City,2004
66,Norco,2014
1,Temple City,2007
10,Newcastle,2014
8,CAYUCOS,2017
12,Saugus,2007
6,Moreno Valley,2015
2,Zamora,2009
3,Ben Lomond,2005
68,Rowland Heights,2016
4,Foresthill,2013
5,Costa Mesa,2004
76,SHAFTER,2018
1,NEWPORT BEACH,2005
5,Shingle Springs,2014
5,Larkspur,2003
48,Nevada City,2012
5,ARTOIS,2018
8,Martinez,2004
2,Pauma Valley,2017
4,Cayucos,2010
3,Los Altos,2018
157,ORLAND,2018
8,Newark,2008
2,San Lorenzo,2005
1,Warner Springs,2004
3,Potter Valley,2003
7,San Ysidro,2015
70,Salinas,2014
4,Taft,2008
17,BEAUMONT,2013
2,Kenwood,2014
36,Monrovia,2013
1,COMPTON,2013
4,FOREST RANCH,2017
2,ZAMORA,2015
128,SAN MATEO,2017
29,CAMPO,2019
2,FERNDALE,2019
4,Squaw Valley,2010
34,Wildomar,2011
14,Portola Valley,2006
15,Rolling Hills Estates,2013
396,LAKESIDE,2018
2,Foothill Ranch,2015
92,Torrance,2013
2,SOLANA BEACH,2012
6,ROBINSON RANCH,2017
2,Litchfield Park,2006
5,SOLANA BEACH,2010
5,THORNTON,2016
1,CASMALIA,2015
35,MURPHYS,2019
1,CAPAY,2019
1,Whitewater,2017
3,Corralitos,2004
44,CLOVERDALE,2014
8,IONE,2013
44,Newport Beach,2012
5,Casa Grande,2008
3,Rio Oso,2008
5,El Sobrante,2008
60,Lafayette,2009
1,Pismo Beach,2005
1,Avila Beach,2012
69,Wildomar,2012
3,Lakehead,2009
10,CORONA,2011
1,Point Richmond,2006
60,Orange,2009
2,AVILA BEACH,2015
73,Oroville,2012
18,CAPITOLA,2015
2,Penn Valley,2016
1,VACAVILLE,2004
8,Walnut,2009
1,Inverness Park,2007
6,Glen Ellen,2005
36,ACTON,2017
7,Capitola,2006
3,LA PALMA,2012
105,Auburn,2012
58,JACKSON,2017
10,Arroyo Grande,2014
431,Davis,2011
16,La Canada Flintridge,2008
31,Canyon Lake,2016
1,GAVIOTA,2018
10,Merced,2015
8,Lake Isabella,2014
56,PINOLE,2019
8,BOLINAS,2016
26,Valencia,2009
181,CUPERTINO,2019
6,Dinuba,2008
220,Orange,2013
2,Rohnert Park,2001
17,San Marino,2010
71,ORINDA,2017
3,San Martin,2009
12,Imperial Beach,2010
7,Foster City,2009
3,POTRERO,2018
3,Swall Meadows,2012
11,Kelseyville,2008
1,Monte Sereno,2018
6,Ukiah,2008
8,Windsor,2006
4,San Juan Capistrano,2003
1,moreno valley,2018
75,Arroyo Grande,2012
1,SOMIS,2010
8,Riverside,2004
26,MORRO BAY,2014
12,San Rafael,2002
1,VICTOR,2019
24,Mill Valley,2005
2,FOUNTAIN VALLEY,2010
2,Llano,2008
1,Applegate,2015
1057,CORONA,2016
2,Greenville,2006
1,LOS MOLINOS,2011
4,ARTOIS,2019
9,Auberry,2011
1,PINECREST,2017
551,LINCOLN,2014
26,GUADALUPE,2015
1,Lake Los Angeles,2009
6,Cottonwood,2015
3,La Habra Heights,2007
1,Pixley,2012
156,RICHMOND,2014
2,Willits,2001
3,WESTLEY,2018
5,GLENN,2019
136,Santa Barbara,2010
1,MUIR BEACH,2014
630,RAMONA,2015
6,Columbia,2012
2,Union City,2005
10,Los Osos,2013
102,Hanford,2014
1,Deer Park,2005
11,Albany,2006
263,GARDEN GROVE,2017
23,ORCUTT,2019
22,LONG BEACH,2013
57,Costa Mesa,2013
177,LOOMIS,2017
137,LA MIRADA,2019
6,LOTUS,2017
2,Linden,2005
35,VICTORVILLE,2013
133,Napa,2012
10,CITY OF INDUSTRY,2019
20,FOOTHILL RANCH,2018
12,Martinez,2008
1,MENIFEE,2004
11,Pleasant Hill,2006
4,POPE VALLEY,2017
11,Agoura Hills,2008
1,GUATAY,2016
1,Capitola,2003
69,PENN VALLEY,2018
2,SULTANA,2018
18,LAWNDALE,2018
37,SAN MARTIN,2014
242,MARTINEZ,2018
101,Alta Loma,2013
13,STINSON BEACH,2019
3,Covelo,2011
68,LA CANADA,2018
92,Rosamond,2013
7,San Fernando,2012
5,Daly City,2007
159,Danville,2012
2,MIDPINES,2014
20,RANCHO LA COSTA,2013
60,SOUTH PASADENA,2015
6,QUINCY,2015
1,Covina,2006
122,Rancho Mirage,2014
2,LOCH LOMOND,2016
4,PINE GROVE,2014
129,BARSTOW,2016
2,Mc Farland,2013
122,INDIAN WELLS,2019
2,Wallace,2014
15,Santa Maria,2018
7,Meadow Vista,2008
1,Woodbridge,2008
2,Brisbane,2008
1,Dillon Beach,2014
4,Jackson,2008
3,Pasadena,2007
418,HANFORD,2019
29,PLUMAS LAKE,2013
125,Santa Ana,2014
78,TAFT,2017
37,La Crescenta,2013
28,MENDOTA,2018
2,Point Arena,2008
10,Rio Vista,2010
1,Walnut,2008
5,Orange,2015
1,North Fork,2008
3,Meridian,2012
9,Oakhurst,2013
7,ARTOIS,2015
8,Palos Verdes Peninsula,2009
6,GREENBRAE,2017
1,Prescott Valley,2007
2,Galt,2013
1,Loma Linda,2015
10,SHANDON,2018
1,SURFSIDE,2013
3,Guerneville,2013
3,Davenport,2008
2,Glendora,2003
1,Fowler,2001
23,Loma Linda,2011
210,YUCCA VALLEY,2019
4,WOFFORD HEIGHTS,2016
7,FONTANA,2012
36,CARMEL VALLEY,2017
6,Encinitas,2001
6,Palo Cedro,2007
12,LAKE ARROWHEAD,2017
4,RICHGROVE,2016
2,Winters,2002
7,Beaumont,2009
5,APPLEGATE,2014
35,Mill Valley,2006
2,West Hollywood,2010
63,Diamond Bar,2017
2,San Fernando,2009
21,Beverly Hills,2010
12,Newbury Park,2008
2,Imperial Beach,2005
1,WESTWOOD,2018
129,SOLEDAD,2019
17,Temecula,2006
23,Oakdale,2006
133,San Bernardino,2013
13,Buena Park,2009
5,Middletown,2004
8,Chula Vista,2004
1,Byron,2016
76,BURLINGAME,2019
1,Lindsay,2004
5,WHITEWATER,2016
123,Morgan Hill,2010
633,SAN RAMON,2019
8,GEYSERVILLE,2014
5,WRIGHTWOOD,2018
37,Nevada City,2004
40,CALABASAS,2014
1,CALIFORNIA HOT SPRINGS,2012
1,RANCHO SANTA FE,2008
1,Columbia,2011
2,SUMMERLAND,2017
54,BURLINGAME,2015
11,TORRANCE,2013
1,Greenbrae,2001
211,COSTA MESA,2015
1,Imperial Beach,2018
1,arcadia,2017
19,Healdsburg,2006
8,Hawthorne,2010
1,Santa Margarita,2017
85,San Jacinto,2017
5,Ladera Ranch,2009
28,Lemoore,2010
201,NOVATO,2018
95,LODI,2015
2,Maricopa,2013
13,PARAMOUNT,2014
23,Milpitas,2009
1,Pauma Valley,2004
10,Lucerne Valley,2017
4,PALOS VERDES,2013
1,Montgomery Creek,2008
1,West Sacramento,2002
2,HUNTINGTON BEACH,2009
183,Irvine,2012
361,San Bernardino,2016
1,MURRIETA,2006
1,La Palma,2007
218,SUN CITY,2015
123,Lake Elsinore,2019
97,Temecula,2010
4,Los Osos,2014
60,PINOLE,2018
7,YOUNTVILLE,2015
4,Acampo,2007
56,San Gabriel,2013
399,Fontana,2016
1,Forest Knolls,2005
8,Fortuna,2013
3,CABAZON,2017
50,Gilroy,2016
16,Acton,2016
4,Lucerne,2011
131,LAGUNA NIGUEL,2014
1,Pamdale,2018
4,Lockeford,2011
3,Mendocino,2005
4,WEST POINT,2016
32,Del Mar,2009
3,Banning,2013
10,Helendale,2017
2,CALIFORNIA VALLEY,2018
258,CANYON COUNTRY,2019
3,Pope Valley,2007
4,KNIGHTSEN,2014
3,Leucadia,2005
5,Antioch,2018
2,WOODBRIDGE,2013
866,TEMECULA,2015
111,DALY CITY,2017
34,Lake Forest,2015
8,Smartsville,2010
165,SANTA ANA,2014
2,Exeter,2015
86,LIVE OAK,2017
3,Ross,2007
33,MEADOW VISTA,2018
50,MORRO BAY,2016
2,CUDAHY,2014
8,THOUSAND OAKS,2012
1,Stevinson,2014
4,Rch Cucamonga,2014
317,DANVILLE,2015
19,Auburn,2005
1,LOMITA,2012
1,Prunedale,2008
145,BONITA,2017
25,Oakley,2014
1,MONTCLAIR,2011
1,Drytown,2006
3,Pine Grove,2006
3,Atascadero,2001
8,PALM DESERT,2012
3,LIVINGSTON,2013
4,ROLLING HILLS,2013
165,Napa,2013
19,Loma Linda,2016
2,Esparto,2009
4,Rutherford,2007
1,Stanford,2013
1,Elkins,2011
3,Bell Canyon,2010
37,Mountain View,2010
22,Red Bluff,2013
1,Cathedral CIty,2017
51,HILLSBOROUGH,2019
27,WATSONVILLE,2013
69,Dublin,2010
2,Wallace,2007
3,MALIBU,2007
2,DESERT HOT SPRINGS,2007
1,LONG BEACH,2003
1,Forest Knolls,2003
16,Lakeport,2013
3,Millville,2008
8,Julian,2010
10,Upland,2004
11,Willits,2003
2,Potter Valley,2008
56,Corona,2009
26,La Canada Flintridge,2010
14,Hollister,2010
5,WILLIAMS,2013
1,Star City,2011
3390,FRESNO,2015
31,Tehachapi,2014
5,Frazier Park,2013
5,CANOGA PARK,2015
31,HEALDSBURG,2018
2,Garden Valley,2010
6,RIO OSO,2018
73,Redlands,2016
15,MAXWELL,2018
10,GUERNEVILLE,2018
66,Oceanside,2009
1,Boulevard,2011
1,DAVIS,2003
17,South Pasadena,2011
268,AUBURN,2014
76,Mission Viejo,2010
371,LOS BANOS,2015
7,Eureka,2007
9,Red Bluff,2010
18,El Cajon,2004
1,Beaumont,2003
10,Moraga,2005
1,Prescott Valley,2009
4,Newberry Springs,2017
7,PLEASANT GROVE,2017
109,NEWHALL,2016
4,SYLMAR,2015
10,San Bernardino,2008
32,Westminster,2011
7,WILLOW CREEK,2015
14,Manhattan Beach,2008
76,MONTEREY,2014
1,Oceanside,2017
102,SAN CARLOS,2017
6,Petaluma,2001
1,MIRAMONTE,2017
3,RIPLEY,2015
1,LOTUS,2014
2,LOTUS,2013
14,Moorpark,2007
1,Agua Dulce,2003
4,EXETER,2012
29,Winters,2011
5,Joshua Tree,2009
1,Sausalito,2003
9,Strathmore,2012
1,RIVER PINES,2017
202,Long Beach,2017
1,FOREST KNOLLS,2017
19,WILLITS,2018
4,King City,2018
3,California City,2015
63,Dublin,2012
154,CASTRO VALLEY,2014
27,CAMPO,2015
6,TULARE,2011
18,Pittsburg,2014
8,Paradise,2009
7,POWAY,2010
391,HEMET,2017
2,Sierra Madre,2006
308,Lake Elsinore,2016
50,SAN LORENZO,2016
10,San Diego,2000
1,La Canada,2003
43,ROSEMEAD,2017
277,ARROYO GRANDE,2015
16,MONTE SERENO,2014
2,Orosi,2008
39,Newhall,2012
163,CAMERON PARK,2019
3,VOLCANO,2014
9,CANYON COUNTRY,2013
1,Glen Haven,2006
3,O NEALS,2016
1,Paicines,2015
1,Lower Lake,2015
1,Dardanelle,2011
47,ACTON,2018
5,Escalon,2005
29,MEADOW VISTA,2017
3,Chowchilla,2006
2,Rosamond,2008
2,Gilbert,2006
2,Bishop,2005
4,Planada,2012
1,Spreckels,2008
3,Pacific Grove,2014
4,Eureka,2019
3,APPLEGATE,2013
20,TOLLHOUSE,2016
2,Graton,2003
2,Williams,2010
14,Larkspur,2008
2,WEST COVINA,2010
460,FALLBROOK,2017
10,Poway,2005
386,San Jose,2009
1,SPRING VALLEY,2008
340,NAPA,2015
110,MONTEREY,2016
1,Mokelumne Hill,2004
11,MAGALIA,2016
7,Newport Coast,2014
2,Bonita,2008
12,PENNGROVE,2013
20,Nipomo,2008
1,Monterey Park,2019
1,Dos Palos,2005
36,Shingle Springs,2010
203,San Diego,2018
313,CANYON COUNTRY,2015
114,KING CITY,2015
1,Santa Maria,2005
281,Riverside,2017
2,Bonsall,2004
1,CATHERDAL CITY,2018
40,Marysville,2012
3,Los Altos Hills,2001
156,Simi Valley,2016
3,McFarland,2016
1,Palm springs,2017
195,VALLEY SPRINGS,2019
1,Knightsen,2003
73,HACIENDA HEIGHTS,2014
3,CARDIFF,2012
3,Laguna Niguel,2006
6,Pilot Hill,2013
11,LOWER LAKE,2015
4,Twain Harte,2012
14,Moreno Valley,2009
2,Show Low,2008
4,SAN GERONIMO,2016
2,PALO ALTO,2016
1,Redwood Valley,2003
4,MANTON,2017
2,Squaw Valley,2006
38,Poway,2008
4,Grover Beach,2011
66,Poway,2015
6,Valley Center,2006
1,Pioneer,2001
5,Loma Linda,2009
640,SANTA ANA,2015
2,Stanford,2001
18,South Pasadena,2012
3,GLENHAVEN,2019
1,Oak View,2001
1,Desert Hot Springs,2002
13,GLEN ELLEN,2014
1,Gold Run,2010
20,BROWNS VALLEY,2014
2,SANTA ROSA VALLEY,2013
3,Laguna Woods,2011
3,Oak View,2006
8,El Sobrante,2004
2,AGOURA HILLS,2002
155,DUBLIN,2014
64,Los Gatos,2008
61,Menlo Park,2007
4,Ukiah,2005
133,YUCAIPA,2017
1,Kentfield,2018
173,El Cajon,2011
106,Visalia,2011
16,San Luis Obispo,2005
24,Jamul,2010
1,Sutter Creek,2006
1,Avenal,2014
113,MENLO PARK,2015
7,POTTER VALLEY,2018
2,San Lorenzo,2006
1,Burnt Ranch,2002
1,BAKER,2012
79,SAN YSIDRO,2019
1,Kagel Canyon,2010
1,Cloverdale,2001
19,JOSHUA TREE,2014
5,PALOS VERDES PENINSULA,2017
78,Salinas,2013
19,STANTON,2017
1,SIMI VALLEY,2002
82,PICO RIVERA,2018
13,Half Moon Bay,2006
55,San Ramon,2010
1,Grass Valley,2000
42,FOSTER CITY,2018
29,Madera,2014
11,VOLCANO,2017
88,GLENDORA,2014
55,Grass Valley,2008
14,Monterey,2008
24,CRESTON,2017
17,Pacifica,2005
4,Watsonville,2016
33,Fountain Valley,2010
1,Dillon Beach,2003
39,Cameron Park,2012
1,MARICOPA,2014
1,Gorman,2011
1,YORKVILLE,2018
1,White Water,2011
130,SHINGLE SPRINGS,2017
6,Clearlake Oaks,2011
7,Arcadia,2007
4,REDONDO BEACH,2012
2,Agoura Hills,2003
